ParkCode,Month,StateCode,Full Name,Lat,Lon,Name,Latitude,Longitude,Population,Total Visitors
slbe,7,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591,Michigan,44.3467,-85.4102,9925568.0,4201409
slbe,8,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591,Michigan,44.3467,-85.4102,9925568.0,3192593
slbe,9,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591,Michigan,44.3467,-85.4102,9925568.0,2029231
slbe,10,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591,Michigan,44.3467,-85.4102,9925568.0,1120572
slbe,11,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591,Michigan,44.3467,-85.4102,9925568.0,593559
slbe,12,MI,Sleeping Bear Dunes National Lakeshore,44.92844962,-86.02706591,Michigan,44.3467,-85.4102,9925568.0,482091
tapr,1,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,325160
tapr,2,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,408618
tapr,3,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,833566
tapr,4,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,893558
tapr,5,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,1557746
tapr,6,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,2825872
tapr,7,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,4201409
tapr,8,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,3192593
tapr,9,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,2029231
tapr,10,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,1120572
tapr,11,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,593559
tapr,12,KS,Tallgrass Prairie National Preserve,38.44023613,-96.5670822,Kansas,38.4937,-98.3804,2903820.0,482091
thro,1,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,325160
thro,2,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,408618
thro,3,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,833566
thro,4,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,893558
thro,5,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,1557746
thro,6,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,2825872
thro,7,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,4201409
thro,8,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,3192593
thro,9,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,2029231
thro,10,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,1120572
thro,11,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,593559
thro,12,ND,Theodore Roosevelt National Park,47.17777274,-103.4300083,North Dakota,47.4501,-100.4659,745475.0,482091
ulsg,1,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,325160
ulsg,2,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,408618
ulsg,3,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,833566
ulsg,4,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,893558
ulsg,5,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,1557746
ulsg,6,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,2825872
ulsg,7,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,4201409
ulsg,8,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,3192593
ulsg,9,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,2029231
ulsg,10,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,1120572
ulsg,11,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,593559
ulsg,12,MO,Ulysses S Grant National Historic Site,38.55182374,-90.35169255,Missouri,38.3566,-92.458,6075300.0,482091
voya,1,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,325160
voya,2,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,408618
voya,3,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,833566
voya,4,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,893558
voya,5,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,1557746
voya,6,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,2825872
voya,7,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,4201409
voya,8,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,3192593
voya,9,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,2029231
voya,10,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,1120572
voya,11,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,593559
voya,12,MN,Voyageurs National Park,48.48370609,-92.8382913,Minnesota,46.2807,-94.3053,5490726.0,482091
wica,1,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,325160
wica,2,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,408618
wica,3,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,833566
wica,4,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,893558
wica,5,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,1557746
wica,6,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,2825872
wica,7,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,4201409
wica,8,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,3192593
wica,9,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,2029231
wica,10,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,1120572
wica,11,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,593559
wica,12,SD,Wind Cave National Park,43.58012365,-103.4394709,South Dakota,44.4443,-100.2263,855444.0,482091
wicr,1,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,325160
wicr,2,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,408618
wicr,3,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,833566
wicr,4,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,893558
wicr,5,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,1557746
wicr,6,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,2825872
wicr,7,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,4201409
wicr,8,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,3192593
wicr,9,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,2029231
wicr,10,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,1120572
wicr,11,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,593559
wicr,12,MO,Wilson's Creek National Battlefield,37.1000127,-93.40986704,Missouri,38.3566,-92.458,6075300.0,482091
wiho,1,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,325160
wiho,2,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,408618
wiho,3,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,833566
wiho,4,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,893558
wiho,5,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,1557746
wiho,6,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,2825872
wiho,7,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,4201409
wiho,8,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,3192593
wiho,9,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,2029231
wiho,10,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,1120572
wiho,11,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,593559
wiho,12,OH,William Howard Taft National Historic Site,39.11970352,-84.50758951,Ohio,40.2862,-82.7937,11609756.0,482091
